,CRC09_NC_201,CRC09_NC_205,CRC09_PT1_241,CRC09_PT1_243,CRC09_PT1_244,CRC09_PT1_245,CRC09_PT2_293,CRC09_PT3_459,CRC09_PT3_460,CRC09_PT3_461,CRC09_PT3_462,CRC09_PT3_463,CRC09_PT3_464,CRC09_PT3_606,CRC09_PT3_609,CRC09_PT3_610,CRC09_PT3_611,CRC09_PT4_509,CRC09_PT4_510,CRC09_PT4_511,CRC09_PT4_512,CRC09_PT4_513,CRC09_PT4_514,CRC09_PT5_560,CRC09_PT5_562
ENSG00000120693,3,3,5,5,6,5,5,6,4,5,6,5,5,5,5,5,6,5,6,6,5,6,6,6,6
ENSG00000054690,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000185379,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
ENSG00000079616,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4
ENSG00000172244,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,4,5,4,4,5,5
ENSG00000171466,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
ENSG00000070540,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
ENSG00000178921,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000023892,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000137575,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3
ENSG00000168090,3,3,4,3,4,4,4,4,3,4,3,4,4,4,4,3,3,3,4,3,3,3,4,4,4
ENSG00000151092,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2
ENSG00000205277,3,3,4,3,4,4,4,4,3,4,3,4,4,4,4,3,3,3,4,3,3,3,4,4,4
ENSG00000131910,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000186017,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000102890,3,3,3,4,4,4,4,4,4,4,3,5,4,4,4,4,3,4,4,4,4,4,4,4,4
ENSG00000182973,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2
ENSG00000164484,3,3,4,4,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,4,3,4,4,3,3
ENSG00000181350,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000227354,3,3,5,5,5,5,4,5,4,5,5,6,5,4,5,5,5,5,5,5,5,5,5,5,5
ENSG00000116350,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000146411,3,3,4,4,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,4,3,4,4,3,3
ENSG00000007384,3,3,3,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4
ENSG00000004399,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000173221,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
